Department,Salary,ActiveProjects,AvgMonthlyHours,YearsAtCompany,WorkAccidents,ReceivedPromotion,LastEvaluation,SatisfactionScore,Attrition
marketing,medium,5,236,5,False,False,0.91,0.77,True
sales,medium,5,237,5,False,False,0.92,0.89,True
sales,medium,2,135,3,False,False,0.49,0.43,True
sales,medium,5,236,5,False,False,1.0,0.78,True
sales,low,2,149,3,False,False,0.47,0.37,True
sales,low,2,141,3,False,False,0.5,0.37,True
sales,low,4,270,5,False,False,0.82,0.85,True
sales,low,2,138,3,False,False,0.47,0.41,True
sales,low,6,298,4,False,False,0.96,0.11,True
sales,low,5,254,5,False,False,0.99,0.75,True
sales,low,5,248,5,False,False,0.85,0.82,True
sales,low,5,257,6,False,False,1.0,0.79,True
sales,low,2,150,3,False,False,0.53,0.43,True
sales,low,7,281,4,False,False,0.9,0.1,True
sales,low,2,141,3,True,False,0.48,0.46,True
sales,low,2,157,3,False,False,0.57,0.43,True
sales,low,2,136,3,False,False,0.55,0.43,True
sales,low,7,296,4,False,False,0.8,0.11,True
sales,low,6,279,4,False,False,0.86,0.09,True
sales,low,2,131,3,False,False,0.53,0.37,True
accounting,low,2,160,3,False,False,0.57,0.4,True
accounting,low,7,291,4,False,False,0.77,0.1,True
accounting,low,2,157,3,False,False,0.53,0.41,True
hr,low,3,294,4,False,False,0.58,0.79,True
hr,low,7,310,4,False,False,0.79,0.11,True
hr,medium,6,282,4,False,False,0.97,0.1,True
hr,medium,2,134,3,False,False,0.51,0.44,True
engineering,medium,4,214,4,False,False,0.46,0.25,True
engineering,medium,2,137,3,False,False,0.52,0.44,True
engineering,medium,4,252,5,False,False,1.0,0.73,True
engineering,medium,5,243,6,False,False,0.97,0.75,True
engineering,medium,2,148,3,False,False,0.47,0.36,True
engineering,medium,2,151,3,False,False,0.49,0.37,True
engineering,medium,2,129,3,False,False,0.49,0.39,True
engineering,medium,2,198,2,False,False,0.78,0.48,True
engineering,medium,4,275,6,False,False,0.72,0.57,True
engineering,medium,5,243,5,False,False,0.96,0.9,True
engineering,high,2,159,3,False,False,0.55,0.39,True
support,low,2,145,3,False,False,0.51,0.44,True
support,medium,5,242,5,False,False,0.88,0.81,True
support,medium,5,242,5,False,False,0.87,0.74,True
support,medium,2,145,3,False,False,0.56,0.44,True
support,medium,2,154,3,False,True,0.56,0.41,True
support,low,2,139,3,False,False,0.51,0.4,True
support,low,2,152,3,False,False,0.57,0.46,True
support,low,2,211,3,False,False,0.83,0.8,True
support,low,5,258,5,False,False,0.9,0.87,True
support,low,2,155,3,False,False,0.54,0.39,True
support,low,2,148,3,False,False,0.55,0.38,True
engineering,low,2,255,3,False,False,0.67,0.66,True
engineering,low,6,264,4,False,False,0.8,0.1,True
engineering,low,2,132,3,False,False,0.54,0.37,True
management,low,6,255,4,False,False,0.77,0.1,True
IT,low,5,263,4,False,False,0.87,0.09,True
IT,low,5,222,5,False,False,0.84,0.86,True
IT,low,6,263,4,False,False,0.9,0.11,True
IT,low,2,157,3,False,False,0.46,0.37,True
IT,low,7,307,4,False,False,0.92,0.11,True
product_management,low,5,259,6,False,False,0.98,0.77,True
product_management,low,5,222,6,False,False,0.94,0.84,True
product_management,low,7,250,4,False,False,0.84,0.1,True
product_management,low,5,245,5,False,False,0.9,0.83,True
IT,low,6,292,4,False,False,0.79,0.11,True
r&d,low,5,252,5,False,False,0.92,0.86,True
r&d,medium,2,161,3,False,False,0.56,0.38,True
r&d,medium,5,250,4,False,False,0.88,0.11,True
r&d,medium,2,134,3,False,False,0.49,0.45,True
r&d,medium,7,279,4,False,False,0.85,0.1,True
marketing,medium,7,256,4,False,False,0.95,0.09,True
sales,medium,2,127,3,False,False,0.53,0.39,True
accounting,medium,2,138,3,True,False,0.47,0.37,True
support,medium,5,243,5,False,False,0.97,0.81,True
engineering,medium,7,296,4,False,False,0.9,0.09,True
management,medium,7,267,4,False,False,0.88,0.1,True
marketing,medium,2,144,3,False,False,0.49,0.39,True
marketing,medium,4,251,5,False,False,0.95,0.83,True
marketing,high,2,148,3,False,False,0.57,0.45,True
sales,low,2,141,3,False,False,0.51,0.43,True
sales,medium,3,268,2,False,False,0.75,0.8,True
sales,medium,6,247,4,False,False,0.86,0.1,True
sales,medium,2,247,4,False,False,0.55,0.1,True
sales,medium,2,146,3,False,False,0.52,0.36,True
sales,low,2,140,3,False,False,0.5,0.38,True
sales,low,5,263,6,False,False,0.98,0.78,True
sales,low,2,145,3,False,False,0.49,0.44,True
sales,low,2,156,3,True,False,0.46,0.41,True
sales,low,5,244,6,False,False,0.85,0.72,True
sales,low,2,144,3,False,False,0.54,0.46,True
sales,low,7,286,4,False,False,0.9,0.1,True
sales,low,4,141,2,False,False,0.67,0.34,True
sales,low,6,260,5,False,False,0.89,0.11,True
sales,low,2,154,3,False,False,0.56,0.38,True
sales,low,5,225,5,False,False,0.92,0.82,True
sales,low,2,127,3,False,False,0.57,0.39,True
sales,low,2,140,3,False,False,0.53,0.44,True
sales,low,2,147,3,False,False,0.52,0.43,True
accounting,low,4,227,5,False,False,0.83,0.84,True
accounting,low,2,153,3,False,False,0.48,0.43,True
accounting,low,2,128,3,False,False,0.52,0.37,True
hr,low,4,228,5,False,False,0.97,0.74,True
hr,low,5,235,5,False,False,0.97,0.73,True
hr,low,2,148,3,False,False,0.47,0.37,True
hr,low,4,238,3,False,False,0.62,0.58,True
engineering,medium,2,141,3,False,False,0.54,0.4,True
engineering,medium,5,249,4,False,False,0.83,0.51,True
engineering,medium,2,151,3,False,False,0.5,0.46,True
engineering,medium,2,129,3,False,False,0.54,0.45,True
engineering,medium,2,156,3,False,False,0.5,0.46,True
engineering,medium,2,134,3,False,False,0.45,0.39,True
engineering,medium,6,269,4,False,False,0.88,0.09,True
engineering,medium,6,290,4,False,False,0.77,0.09,True
engineering,medium,2,132,3,False,False,0.51,0.37,True
engineering,medium,7,308,4,False,False,0.89,0.1,True
engineering,medium,4,232,5,False,False,1.0,0.77,True
support,medium,5,235,5,False,False,0.86,0.79,True
support,high,2,130,3,False,False,0.55,0.43,True
support,low,2,146,3,False,False,0.53,0.38,True
support,medium,5,221,6,False,False,0.91,0.77,True
support,medium,2,130,3,False,False,0.5,0.44,True
support,medium,2,136,3,False,False,0.46,0.39,True
support,medium,5,274,6,False,False,0.89,0.78,True
support,low,6,256,5,False,False,0.79,0.1,True
support,low,5,276,4,False,False,0.77,0.1,True
support,low,5,267,5,False,False,0.85,0.75,True
support,low,6,213,3,False,False,0.62,0.46,True
engineering,low,4,274,6,False,False,0.97,0.91,True
engineering,low,6,258,4,False,False,0.92,0.1,True
engineering,low,3,153,5,False,False,0.6,0.72,True
management,low,6,245,4,False,False,0.95,0.11,True
IT,low,6,264,4,False,False,0.94,0.11,True
IT,low,2,154,3,False,False,0.57,0.46,True
IT,low,2,149,3,False,False,0.46,0.37,True
IT,low,2,157,3,False,False,0.5,0.46,True
IT,low,2,127,3,False,False,0.57,0.43,True
product_management,low,6,270,4,False,False,0.82,0.11,True
product_management,low,5,236,6,False,False,0.89,0.73,True
product_management,low,2,158,3,False,False,0.47,0.43,True
product_management,low,5,229,5,False,False,1.0,0.86,True
IT,low,6,269,4,False,False,0.83,0.1,True
sales,low,2,128,3,False,False,0.49,0.4,True
sales,low,7,278,4,False,False,0.87,0.11,True
sales,low,3,158,5,False,False,0.98,0.86,True
sales,medium,3,202,3,False,False,1.0,0.42,True
sales,medium,4,240,5,False,False,0.84,0.79,True
marketing,medium,7,255,4,False,False,0.96,0.1,True
sales,medium,7,254,4,False,False,0.92,0.09,True
accounting,medium,6,257,4,False,False,0.82,0.09,True
support,medium,4,228,5,False,False,1.0,0.87,True
engineering,medium,2,145,3,False,False,0.49,0.36,True
management,medium,3,218,4,False,False,0.75,0.42,True
marketing,medium,5,268,5,False,False,0.86,0.84,True
marketing,medium,6,278,4,False,False,0.83,0.1,True
marketing,medium,3,249,5,False,False,0.71,0.78,True
sales,medium,3,236,4,False,False,0.99,0.35,True
sales,high,7,291,4,False,False,0.81,0.1,True
sales,low,6,306,4,False,False,0.8,0.11,True
sales,medium,2,135,3,False,False,0.48,0.43,True
sales,medium,2,156,3,False,False,0.45,0.38,True
sales,medium,2,143,3,False,False,0.54,0.46,True
sales,medium,4,243,5,False,False,0.82,0.89,True
sales,low,2,147,3,False,False,0.5,0.45,True
sales,low,2,159,3,False,False,0.53,0.44,True
sales,low,5,216,3,False,False,0.54,0.74,True
sales,low,2,152,3,False,False,0.54,0.45,True
sales,low,4,226,5,False,False,0.93,0.79,True
sales,low,5,271,5,False,False,0.91,0.79,True
sales,low,6,255,4,False,False,0.87,0.11,True
sales,low,2,140,3,False,False,0.48,0.42,True
sales,low,6,252,2,False,False,0.9,0.64,True
sales,low,2,159,3,False,False,0.55,0.4,True
sales,low,5,270,5,False,False,0.98,0.84,True
sales,low,5,232,5,False,False,0.92,0.73,True
accounting,low,2,144,3,False,False,0.51,0.4,True
accounting,low,2,127,3,False,False,0.45,0.36,True
accounting,low,2,131,3,False,False,0.47,0.43,True
hr,low,6,243,4,False,False,0.78,0.11,True
hr,low,5,244,6,False,False,1.0,0.91,True
hr,low,5,260,5,False,False,1.0,0.8,True
hr,low,2,139,3,False,False,0.49,0.42,True
engineering,low,4,184,3,False,False,0.87,0.31,True
engineering,low,2,130,3,False,False,0.47,0.44,True
engineering,medium,2,135,3,False,False,0.54,0.38,True
engineering,medium,2,146,3,False,False,0.56,0.45,True
engineering,medium,2,149,3,False,False,0.46,0.43,True
engineering,medium,2,153,3,True,False,0.46,0.45,True
engineering,medium,2,160,3,False,False,0.57,0.43,True
engineering,medium,2,160,3,False,False,0.49,0.43,True
engineering,medium,6,282,4,False,False,0.83,0.09,True
engineering,medium,2,128,3,False,False,0.47,0.43,True
engineering,medium,4,232,5,False,False,0.94,0.79,True
support,medium,3,226,2,False,False,0.58,0.85,True
support,medium,2,129,3,False,False,0.45,0.38,True
support,medium,7,255,4,False,False,0.92,0.11,True
support,high,5,258,5,False,False,0.99,0.83,True
support,low,4,229,5,False,False,0.91,0.81,True
support,medium,2,143,3,False,False,0.56,0.42,True
support,medium,6,257,4,False,False,0.87,0.11,True
support,medium,7,275,4,False,False,0.85,0.11,True
support,medium,7,291,4,False,False,0.89,0.1,True
support,low,5,153,4,False,False,0.54,0.5,True
support,low,2,154,3,False,False,0.49,0.44,True
engineering,low,6,301,4,False,False,0.9,0.11,True
engineering,low,2,134,3,False,False,0.52,0.39,True
engineering,low,6,245,4,False,False,0.78,0.11,True
management,low,2,132,3,False,False,0.5,0.36,True
IT,low,2,130,3,False,False,0.51,0.43,True
IT,low,2,127,3,False,False,0.5,0.4,True
IT,low,4,246,6,False,False,0.84,0.86,True
IT,low,2,145,3,False,False,0.49,0.38,True
IT,low,2,138,3,False,True,0.45,0.46,True
product_management,low,2,129,3,False,False,0.57,0.37,True
product_management,low,2,150,3,False,False,0.52,0.43,True
product_management,low,5,253,5,False,False,0.93,0.66,True
product_management,low,2,160,3,False,False,0.48,0.37,True
IT,low,5,235,5,False,False,0.92,0.77,True
sales,low,2,151,3,False,False,0.55,0.38,True
sales,low,2,127,3,False,False,0.54,0.39,True
sales,low,2,151,3,False,False,0.55,0.41,True
sales,low,7,290,4,False,False,0.9,0.1,True
sales,low,6,249,4,False,False,0.93,0.09,True
marketing,medium,2,131,3,False,False,0.47,0.41,True
sales,medium,2,159,3,False,False,0.46,0.39,True
accounting,medium,4,223,5,False,False,0.99,0.83,True
support,medium,3,214,2,False,False,0.87,0.09,True
engineering,medium,5,227,5,False,False,0.81,0.75,True
management,medium,2,127,3,False,False,0.54,0.44,True
marketing,medium,6,293,5,False,False,0.84,0.1,True
marketing,medium,2,141,3,False,False,0.46,0.42,True
marketing,medium,6,300,4,False,False,0.83,0.1,True
sales,medium,6,309,4,False,False,0.86,0.1,True
sales,medium,4,149,3,False,False,0.77,0.31,True
sales,medium,2,159,3,False,False,0.54,0.42,True
sales,high,2,152,3,False,False,0.5,0.38,True
sales,low,2,158,3,False,False,0.57,0.39,True
sales,medium,6,254,5,False,False,0.97,0.1,True
sales,medium,6,294,4,False,False,0.93,0.11,True
sales,medium,7,269,4,False,False,0.92,0.1,True
sales,medium,7,247,4,False,False,0.9,0.11,True
sales,low,3,271,4,False,False,0.65,0.44,True
sales,low,4,232,5,False,False,0.96,0.91,True
sales,low,4,245,5,False,False,1.0,0.72,True
sales,low,2,132,3,False,False,0.46,0.36,True
sales,low,2,131,3,False,False,0.57,0.44,True
sales,low,5,248,5,False,False,0.99,0.85,True
sales,low,5,225,5,False,False,0.93,0.78,True
sales,low,2,156,3,False,False,0.46,0.39,True
sales,low,3,222,2,False,False,0.81,0.78,True
sales,low,6,243,4,True,False,0.92,0.1,True
accounting,low,4,204,4,True,False,0.99,0.23,True
accounting,low,6,301,4,False,False,0.87,0.11,True
accounting,low,5,259,5,False,False,0.83,0.9,True
hr,low,4,247,5,False,False,0.89,0.91,True
hr,low,7,295,4,False,False,0.79,0.11,True
hr,low,2,150,3,False,False,0.54,0.43,True
hr,low,2,151,3,False,False,0.49,0.45,True
engineering,low,5,291,4,False,False,0.91,0.11,True
engineering,low,6,253,4,True,False,0.93,0.11,True
engineering,low,2,161,3,False,False,0.5,0.43,True
engineering,low,4,251,6,False,False,0.97,0.91,True
engineering,medium,2,153,3,False,False,0.55,0.43,True
engineering,medium,5,264,6,False,False,0.82,0.85,True
engineering,medium,6,310,4,False,False,0.77,0.1,True
engineering,medium,5,266,5,False,False,0.95,0.81,True
engineering,medium,4,237,2,False,False,0.62,0.36,True
engineering,medium,2,138,3,False,False,0.54,0.45,True
engineering,medium,5,227,5,False,False,1.0,0.86,True
support,medium,4,300,5,False,False,1.0,0.71,True
support,medium,7,310,4,False,False,0.97,0.11,True
support,medium,5,236,5,False,False,0.93,0.84,True
support,medium,7,288,4,False,False,0.97,0.09,True
support,medium,2,127,3,False,False,0.49,0.38,True
support,high,6,139,4,False,False,0.55,0.15,True
support,low,7,253,4,True,False,0.92,0.1,True
support,medium,4,218,5,True,False,0.97,0.8,True
support,medium,5,251,5,False,False,0.97,0.84,True
support,medium,6,264,4,False,False,0.87,0.11,True
support,medium,3,149,2,False,False,0.79,0.89,True
engineering,low,2,138,3,False,False,0.51,0.45,True
engineering,low,7,284,4,False,False,0.93,0.11,True
engineering,low,5,244,5,False,False,0.93,0.74,True
management,low,2,128,3,False,False,0.5,0.41,True
IT,low,2,154,3,False,False,0.53,0.44,True
IT,low,2,138,3,False,False,0.56,0.37,True
IT,low,6,308,4,False,False,0.86,0.11,True
IT,low,6,269,4,False,False,0.93,0.1,True
IT,low,6,136,3,False,False,0.74,0.7,True
product_management,low,2,160,5,False,False,1.0,0.59,True
product_management,low,2,138,3,False,False,0.53,0.38,True
product_management,low,4,220,5,False,False,0.95,0.72,True
product_management,low,5,274,5,False,False,1.0,0.73,True
IT,low,2,161,3,False,False,0.48,0.39,True
r&d,low,5,224,6,False,False,0.82,0.89,True
r&d,low,4,260,5,False,False,1.0,0.89,True
r&d,low,6,300,4,True,False,0.78,0.11,True
r&d,low,2,133,3,False,False,0.56,0.43,True
r&d,low,6,308,4,False,False,0.93,0.09,True
marketing,low,5,238,6,False,False,0.9,0.81,True
sales,low,2,126,3,False,False,0.53,0.37,True
accounting,medium,2,138,3,False,False,0.56,0.36,True
support,medium,6,299,4,False,False,0.85,0.11,True
engineering,medium,6,254,4,False,False,0.85,0.1,True
management,medium,7,156,2,False,False,0.47,0.66,True
marketing,medium,2,152,3,False,False,0.47,0.39,True
marketing,medium,2,146,3,False,False,0.51,0.44,True
marketing,medium,6,253,4,False,False,0.84,0.1,True
sales,medium,5,227,6,False,False,0.94,0.79,True
sales,medium,6,301,4,True,False,0.81,0.1,True
sales,medium,6,294,3,False,False,0.94,0.54,True
sales,medium,2,151,3,False,False,0.47,0.37,True
sales,medium,2,128,3,False,False,0.57,0.37,True
sales,high,5,217,5,False,False,0.89,0.82,True
sales,low,2,160,3,False,False,0.52,0.45,True
sales,medium,5,263,5,False,False,0.9,0.79,True
sales,medium,2,156,3,False,False,0.56,0.42,True
sales,medium,6,273,4,False,False,0.85,0.1,True
sales,medium,6,303,4,False,False,0.78,0.11,True
sales,low,4,253,5,False,False,1.0,0.74,True
sales,low,6,270,4,False,False,0.93,0.1,True
sales,low,4,218,5,False,False,1.0,0.79,True
sales,low,2,144,3,False,False,0.48,0.43,True
sales,low,2,154,3,False,False,0.47,0.41,True
sales,low,2,146,3,False,False,0.55,0.39,True
sales,low,6,260,4,False,False,0.94,0.1,True
sales,low,5,218,5,False,False,0.85,0.82,True
accounting,low,2,128,3,False,False,0.46,0.41,True
accounting,low,2,128,3,False,False,0.56,0.42,True
accounting,low,4,248,6,False,False,0.88,0.74,True
hr,low,2,152,3,True,False,0.57,0.38,True
hr,low,2,126,3,False,False,0.56,0.39,True
hr,low,4,260,5,False,False,0.94,0.87,True
hr,low,5,263,4,False,False,0.9,0.1,True
engineering,low,5,220,5,False,False,1.0,0.78,True
engineering,low,7,282,5,False,False,0.73,0.14,True
engineering,low,6,277,5,False,False,0.94,0.11,True
engineering,low,5,257,5,False,False,0.94,0.91,True
engineering,low,6,265,3,False,False,0.63,0.49,True
engineering,low,2,143,3,False,False,0.47,0.38,True
engineering,medium,5,263,5,False,False,0.97,0.82,True
engineering,medium,3,154,4,False,False,0.88,0.38,True
engineering,medium,5,253,5,False,False,1.0,0.89,True
engineering,medium,6,294,4,False,False,0.79,0.11,True
engineering,medium,2,128,3,False,False,0.51,0.37,True
support,medium,2,153,3,False,False,0.5,0.38,True
support,medium,5,256,5,False,False,0.87,0.78,True
support,medium,2,127,3,False,False,0.51,0.41,True
support,medium,2,137,3,False,False,0.51,0.41,True
support,medium,6,295,4,False,False,0.83,0.11,True
support,medium,6,281,4,False,False,0.79,0.11,True
support,medium,2,131,3,True,False,0.57,0.43,True
support,high,5,237,5,False,False,0.86,0.75,True
support,low,4,276,5,False,False,0.99,0.74,True
support,medium,5,267,5,False,False,0.85,0.85,True
support,medium,5,266,5,False,False,0.92,0.73,True
engineering,medium,6,294,4,False,False,0.79,0.1,True
engineering,medium,2,134,3,False,False,0.56,0.44,True
engineering,low,3,309,4,True,False,0.56,0.3,True
management,low,7,273,4,False,False,0.77,0.11,True
IT,low,5,238,5,False,False,0.83,0.84,True
IT,low,5,271,6,False,False,0.94,0.78,True
IT,low,2,145,3,False,False,0.53,0.43,True
IT,low,2,152,3,False,False,0.55,0.36,True
IT,low,2,128,3,False,False,0.47,0.43,True
product_management,low,2,142,3,False,False,0.46,0.45,True
product_management,low,5,238,5,False,False,0.93,0.76,True
product_management,low,7,286,4,False,False,0.78,0.1,True
product_management,low,6,291,4,False,False,0.86,0.09,True
IT,low,5,259,5,False,False,1.0,0.92,True
sales,low,5,248,5,False,False,0.9,0.92,True
sales,low,4,271,5,False,False,0.98,0.79,True
sales,low,2,140,3,False,False,0.51,0.43,True
sales,low,4,274,5,False,False,0.95,0.8,True
sales,low,2,127,3,True,False,0.49,0.44,True
marketing,low,5,275,6,False,False,0.87,0.89,True
sales,low,3,239,3,False,False,0.88,0.48,True
accounting,low,6,304,4,True,False,0.82,0.11,True
support,low,2,145,3,False,False,0.55,0.38,True
engineering,medium,6,259,4,False,False,0.85,0.11,True
management,medium,4,264,5,False,False,0.86,0.82,True
marketing,medium,2,160,3,False,False,0.45,0.37,True
marketing,medium,2,138,3,False,False,0.48,0.4,True
marketing,medium,2,137,3,False,False,0.47,0.43,True
sales,medium,2,156,3,False,False,0.5,0.44,True
sales,medium,2,147,3,False,False,0.56,0.42,True
sales,medium,7,243,4,False,False,0.8,0.11,True
sales,medium,4,236,5,False,False,0.87,0.78,True
sales,medium,2,212,4,False,False,0.86,0.46,True
sales,medium,5,261,6,False,False,0.91,0.77,True
sales,medium,4,243,5,False,False,0.82,0.83,True
sales,high,5,271,5,False,False,0.58,0.32,True
sales,low,5,154,4,False,False,0.92,0.9,True
